timestamp,intent,example
2025-07-21T12:00:48.070671,ask_joke,Tell a holiday riddle
2025-07-21T12:00:48.112778,ask_joke,Tell a seasonal riddle
2025-07-21T12:00:48.157478,ask_joke,Tell a pet riddle
2025-07-21T12:00:48.209114,ask_joke,Tell a doctor riddle
2025-07-21T12:00:48.244484,ask_joke,Tell a lawyer riddle
2025-07-21T12:00:48.291773,ask_joke,Tell a teacher riddle
2025-07-21T12:00:48.340004,ask_joke,Tell a student riddle
2025-07-21T12:00:48.399461,ask_joke,Tell a computer riddle
2025-07-21T12:00:48.434312,ask_joke,Tell a programmer riddle
2025-07-21T12:00:48.490594,ask_joke,Tell a robot riddle
2025-07-21T12:00:48.538641,ask_joke,Tell a AI riddle
2025-07-21T12:00:48.593958,ask_joke,Tell a animal riddle
2025-07-21T12:00:48.674313,ask_joke,Tell a chicken riddle
2025-07-21T12:00:48.747977,ask_joke,Tell a lightbulb riddle
2025-07-21T12:00:48.827935,ask_joke,Tell a blonde riddle
2025-07-21T12:00:48.899919,ask_joke,Tell a marriage riddle
2025-07-21T12:00:48.983102,ask_joke,Tell a relationship riddle
2025-07-21T12:00:49.047651,ask_joke,Tell a dating riddle
2025-07-21T12:00:49.109181,ask_joke,Tell a travel riddle
2025-07-21T12:00:49.157322,ask_joke,Tell a airplane riddle
2025-07-21T12:00:49.194693,ask_joke,Tell a pirate riddle
2025-07-21T12:00:49.243471,ask_joke,Tell a Halloween riddle
2025-07-21T12:00:49.283030,ask_joke,Tell a Christmas riddle
2025-07-21T12:00:49.324052,ask_joke,Tell a New Year riddle
2025-07-21T12:00:49.434696,sustainability_and_environment,Zero Waste Lifestyle
2025-07-21T12:00:49.478969,sustainability_and_environment,Clean Air Initiatives
2025-07-21T12:00:49.491316,sustainability_and_environment,Plastic Alternatives
2025-07-21T12:00:49.583395,sustainability_and_environment,Green Investing
2025-07-21T12:00:49.674562,sustainability_and_environment,Wind Energy
2025-07-21T12:00:49.719613,sustainability_and_environment,Hydroelectric Power
2025-07-21T12:00:49.740310,sustainability_and_environment,Sustainable Fisheries
2025-07-21T12:00:49.810096,sustainability_and_environment,Green Certifications
2025-07-21T12:00:49.829007,sustainability_and_environment,Wildlife Corridors
2025-07-21T12:00:49.875869,sustainability_and_environment,Rainforest Preservation
2025-07-21T12:00:49.947164,sustainability_and_environment,Sustainable Packaging
2025-07-21T12:00:49.970240,sustainability_and_environment,Green Startups
2025-07-21T12:00:50.062713,sustainability_and_environment,Green Jobs
2025-07-21T12:00:50.080157,sustainability_and_environment,Sustainable Cities
2025-07-21T12:00:50.165737,sustainability_and_environment,Green Architecture
2025-07-21T12:00:50.214537,sustainability_and_environment,Air Quality Monitoring
2025-07-21T12:00:50.233433,sustainability_and_environment,Tree Planting
2025-07-21T12:00:50.280978,sustainability_and_environment,Climate Policy
2025-07-21T12:00:50.360964,sustainability_and_environment,Green Consumerism
2025-07-21T12:00:50.384093,sustainability_and_environment,Sustainable Supply Chains
2025-07-21T12:00:50.428267,sustainability_and_environment,Green Bonds
2025-07-21T12:00:50.471919,sustainability_and_environment,Carbon Offsetting
2025-07-21T12:00:50.511214,sustainability_and_environment,Nature-Based Solutions
2025-07-21T12:00:50.557084,sustainability_and_environment,Eco-Labels
2025-07-21T12:00:50.608411,sustainability_and_environment,Greenwashing
2025-07-21T12:00:50.658633,sustainability_and_environment,Sustainable Seafood
2025-07-21T12:00:50.752859,sustainability_and_environment,Urban Green Spaces
2025-07-21T12:00:50.772076,sustainability_and_environment,Microplastics
2025-07-21T12:00:50.814894,sustainability_and_environment,Ecosystem Restoration
2025-07-21T12:00:50.853879,sustainability_and_environment,Green Chemistry
2025-07-21T12:00:50.901352,sustainability_and_environment,Sustainable Mining
2025-07-21T12:00:50.942663,sustainability_and_environment,Green Infrastructure
2025-07-21T12:00:51.020786,sustainability_and_environment,Green Building Materials
2025-07-21T12:00:51.073494,sustainability_and_environment,Green Schools
2025-07-21T12:00:51.089957,sustainability_and_environment,Renewable Energy Jobs
2025-07-21T12:00:51.139044,sustainability_and_environment,Green Transportation
2025-07-21T12:00:51.185677,sustainability_and_environment,Sustainable Retail
2025-07-21T12:00:51.225290,sustainability_and_environment,Eco-Innovation
2025-07-21T12:00:51.267705,sustainability_and_environment,Green Logistics
2025-07-21T12:00:51.311320,sustainability_and_environment,Sustainable Water Management
2025-07-21T12:00:51.391048,sustainability_and_environment,Sustainable Development Goals
2025-07-21T12:00:51.451211,sustainability_and_environment,Eco-Entrepreneurship
2025-07-21T12:00:51.473003,sustainability_and_environment,Green Marketing
2025-07-21T12:00:51.519441,sustainability_and_environment,Sustainable Textiles
2025-07-21T12:00:51.556026,sustainability_and_environment,Green Events
2025-07-21T12:00:51.593275,sustainability_and_environment,Eco-Design
2025-07-21T12:00:51.637554,sustainability_and_environment,Green Cleaning
2025-07-21T12:00:51.750782,sustainability_and_environment,Green Procurement
2025-07-21T12:00:51.764116,sustainability_and_environment,Sustainable Forest Management
2025-07-21T12:00:51.814838,sustainability_and_environment,Green Data Centers
2025-07-21T12:00:51.856640,sustainability_and_environment,Sustainable Agriculture Technology
2025-07-21T12:00:51.897885,sustainability_and_environment,Green Public Policy
2025-07-21T12:00:51.939657,sustainability_and_environment,Eco-Volunteering
2025-07-21T12:00:51.981736,sustainability_and_environment,Green Philanthropy
2025-07-21T12:00:52.027869,sustainability_and_environment,Sustainable Urban Planning
2025-07-21T12:00:52.069774,sustainability_and_environment,Green Building Codes
2025-07-21T12:00:52.113775,sustainability_and_environment,Eco-Friendly Transportation
2025-07-21T12:00:52.160577,sustainability_and_environment,Green Energy Storage
2025-07-21T12:00:52.213170,sustainability_and_environment,Sustainable Food Systems
2025-07-21T12:00:52.259047,sustainability_and_environment,Green Consumer Behavior
2025-07-21T12:00:52.366866,legal_and_law,Labor Law
2025-07-21T12:00:52.466119,legal_and_law,Entertainment Law
2025-07-21T12:00:52.479836,legal_and_law,Sports Law
2025-07-21T12:00:52.527494,legal_and_law,Health Law
2025-07-21T12:00:52.585886,legal_and_law,Elder Law
2025-07-21T12:00:52.637862,legal_and_law,Juvenile Law
2025-07-21T12:00:52.690295,legal_and_law,Military Law
2025-07-21T12:00:52.790525,legal_and_law,Consumer Protection Law
2025-07-21T12:00:52.867055,legal_and_law,Aviation Law
2025-07-21T12:00:52.904776,legal_and_law,Privacy Law
2025-07-21T12:00:52.926476,legal_and_law,Cyber Law
2025-07-21T12:00:52.971001,legal_and_law,Animal Law
2025-07-21T12:00:53.002995,legal_and_law,Adoption Law
2025-07-21T12:00:53.048344,legal_and_law,Divorce Law
2025-07-21T12:00:53.095101,legal_and_law,Wills and Estates
2025-07-21T12:00:53.193021,legal_and_law,Jury Duty
2025-07-21T12:00:53.246888,legal_and_law,Public Interest Law
2025-07-21T12:00:53.300798,legal_and_law,Alternative Dispute Resolution
2025-07-21T12:00:53.378987,legal_and_law,Legal Advocacy
2025-07-21T12:00:53.428981,legal_and_law,Legal Translation
2025-07-21T12:00:53.503629,legal_and_law,Legal History
2025-07-21T12:00:53.536665,legal_and_law,Legal Theory
2025-07-21T12:00:53.587517,legal_and_law,Legal Clinics
2025-07-21T12:00:53.633630,legal_and_law,Legal Internships
2025-07-21T12:00:53.664347,legal_and_law,Legal Careers
2025-07-21T12:00:53.739536,legal_and_law,Legal Publishing
2025-07-21T12:00:53.765154,legal_and_law,Legal Journalism
2025-07-21T12:00:53.900668,legal_and_law,Legal Process Outsourcing
2025-07-21T12:00:53.934089,legal_and_law,Legal Operations
2025-07-21T12:00:54.018145,legal_and_law,Legal Startups
2025-07-21T12:00:54.038423,legal_and_law,Legal Innovation
2025-07-21T12:00:54.083433,legal_and_law,Legal Design
2025-07-21T12:00:54.125860,legal_and_law,Legal Visualization
2025-07-21T12:00:54.189167,legal_and_law,Legal Research Tools
2025-07-21T12:00:54.204680,legal_and_law,Legal Software
2025-07-21T12:00:54.244941,legal_and_law,Legal Automation
2025-07-21T12:00:54.294076,legal_and_law,Legal Document Management
2025-07-21T12:00:54.369012,legal_and_law,Legal Case Management
2025-07-21T12:00:54.393398,legal_and_law,Legal Practice Management
2025-07-21T12:00:54.441807,legal_and_law,Legal Compliance Software
2025-07-21T12:00:54.483808,legal_and_law,Legal E-Discovery
2025-07-21T12:00:54.522204,legal_and_law,Legal Data Security
2025-07-21T12:00:54.568921,legal_and_law,Legal Cloud Computing
2025-07-21T12:00:54.610455,legal_and_law,Legal Artificial Intelligence
2025-07-21T12:00:54.654816,legal_and_law,Legal Blockchain
2025-07-21T12:00:54.701071,legal_and_law,Legal Chatbots
2025-07-21T12:00:54.748753,legal_and_law,Legal Virtual Assistants
2025-07-21T12:00:54.784584,legal_and_law,Legal Remote Work
2025-07-21T12:00:54.826898,legal_and_law,Legal Outsourcing
2025-07-21T12:00:54.874771,legal_and_law,Legal Process Automation
2025-07-21T12:00:54.917335,legal_and_law,Legal Document Automation
2025-07-21T12:00:54.959650,legal_and_law,Legal Workflow Automation
2025-07-21T12:00:55.003843,legal_and_law,Legal Knowledge Management
2025-07-21T12:00:55.047482,legal_and_law,Legal Collaboration Tools
2025-07-21T12:00:55.096534,legal_and_law,Legal Video Conferencing
2025-07-21T12:00:55.143148,legal_and_law,Legal Online Dispute Resolution
2025-07-21T12:00:55.190689,legal_and_law,Legal Online Courts
2025-07-21T12:00:55.245474,legal_and_law,Legal Online Mediation
2025-07-21T12:00:55.287902,legal_and_law,Legal Online Arbitration
2025-07-21T12:00:55.354643,finance_and_investing,Saving Money
2025-07-21T12:00:55.373273,finance_and_investing,Investing Basics
2025-07-21T12:00:55.452598,finance_and_investing,401(k) Plans
2025-07-21T12:00:55.474282,finance_and_investing,IRAs
2025-07-21T12:00:55.524982,finance_and_investing,Roth IRA
2025-07-21T12:00:55.575147,finance_and_investing,Real Estate Investing
2025-07-21T12:00:55.662025,finance_and_investing,Credit Scores
2025-07-21T12:00:55.685369,finance_and_investing,Debt Management
2025-07-21T12:00:55.720322,finance_and_investing,Student Loans
2025-07-21T12:00:55.762921,finance_and_investing,Mortgage
2025-07-21T12:00:55.806771,finance_and_investing,Refinancing
2025-07-21T12:00:55.890808,finance_and_investing,Bank Accounts
2025-07-21T12:00:55.908870,finance_and_investing,Online Banking
2025-07-21T12:00:55.951662,finance_and_investing,Mobile Banking
2025-07-21T12:00:55.995515,finance_and_investing,Financial Advisors
2025-07-21T12:00:56.044312,finance_and_investing,Robo-Advisors
2025-07-21T12:00:56.096249,finance_and_investing,Financial Independence
2025-07-21T12:00:56.133278,finance_and_investing,FIRE Movement
2025-07-21T12:00:56.181321,finance_and_investing,Passive Income
2025-07-21T12:00:56.227967,finance_and_investing,Dividend Investing
2025-07-21T12:00:56.272787,finance_and_investing,Growth Investing
2025-07-21T12:00:56.319860,finance_and_investing,Value Investing
2025-07-21T12:00:56.364503,finance_and_investing,Day Trading
2025-07-21T12:00:56.413731,finance_and_investing,Options Trading
2025-07-21T12:00:56.460096,finance_and_investing,Futures Trading
2025-07-21T12:00:56.536061,finance_and_investing,Forex Trading
2025-07-21T12:00:56.559676,finance_and_investing,Hedge Funds
2025-07-21T12:00:56.632530,finance_and_investing,Crowdfunding
2025-07-21T12:00:56.658682,finance_and_investing,Peer-to-Peer Lending
2025-07-21T12:00:56.734675,finance_and_investing,Financial Education
2025-07-21T12:00:56.754953,finance_and_investing,Financial Goals
2025-07-21T12:00:56.801344,finance_and_investing,Emergency Fund
2025-07-21T12:00:56.851381,finance_and_investing,Financial Mistakes
2025-07-21T12:00:56.892531,finance_and_investing,Financial Scams
2025-07-21T12:00:56.941242,finance_and_investing,Fraud Prevention
2025-07-21T12:00:56.989116,finance_and_investing,Financial Technology
2025-07-21T12:00:57.032415,finance_and_investing,Fintech Startups
2025-07-21T12:00:57.088346,finance_and_investing,Mobile Payments
2025-07-21T12:00:57.136384,finance_and_investing,Digital Wallets
2025-07-21T12:00:57.187490,finance_and_investing,Blockchain Finance
2025-07-21T12:00:57.234654,finance_and_investing,Decentralized Finance
2025-07-21T12:00:57.280200,finance_and_investing,Financial Regulations
2025-07-21T12:00:57.325910,finance_and_investing,Financial Compliance
2025-07-21T12:00:57.371767,finance_and_investing,Financial Auditing
2025-07-21T12:00:57.418451,finance_and_investing,Financial Reporting
2025-07-21T12:00:57.491877,finance_and_investing,Balance Sheet
2025-07-21T12:00:57.517198,finance_and_investing,Income Statement
2025-07-21T12:00:57.562653,finance_and_investing,Cash Flow Statement
2025-07-21T12:00:57.635174,finance_and_investing,Financial Analysis
2025-07-21T12:00:57.680594,finance_and_investing,Financial Forecasting
2025-07-21T12:00:57.707129,finance_and_investing,Financial Risk Management
2025-07-21T12:00:57.751890,finance_and_investing,Credit Analysis
2025-07-21T12:00:57.797672,finance_and_investing,Loan Approval
2025-07-21T12:00:57.840311,finance_and_investing,Banking Careers
2025-07-21T12:00:57.883845,finance_and_investing,Investment Banking
2025-07-21T12:00:57.929750,finance_and_investing,Commercial Banking
2025-07-21T12:00:58.015752,finance_and_investing,Deflation
2025-07-21T12:00:58.036050,finance_and_investing,Recession
2025-07-21T12:00:58.114133,finance_and_investing,Global Markets
2025-07-21T12:00:58.157269,finance_and_investing,Sustainable Investing
2025-07-21T12:00:58.188199,finance_and_investing,ESG Investing
2025-07-21T12:00:58.237315,finance_and_investing,Impact Investing
2025-07-21T12:00:58.285648,finance_and_investing,Socially Responsible Investing
2025-07-21T12:00:58.376866,finance_and_investing,Financial Inclusion
2025-07-21T12:00:58.401621,finance_and_investing,Women in Finance
2025-07-21T12:00:58.446728,finance_and_investing,Youth Financial Education
2025-07-21T12:00:58.496919,finance_and_investing,Financial Podcasts
2025-07-21T12:00:58.555418,finance_and_investing,Financial News
2025-07-21T12:00:58.584837,finance_and_investing,Financial Apps
2025-07-21T12:00:58.617326,finance_and_investing,Financial Blogs
2025-07-21T12:00:58.647227,finance_and_investing,Financial Books
2025-07-21T12:00:58.678893,finance_and_investing,Financial Conferences
2025-07-21T12:00:58.722071,transportation_and_logistics,Public Transportation
2025-07-21T12:00:58.828459,transportation_and_logistics,Bike Sharing
2025-07-21T12:00:58.843245,transportation_and_logistics,Scooter Sharing
2025-07-21T12:00:58.890687,transportation_and_logistics,Rail Transport
2025-07-21T12:00:58.936840,transportation_and_logistics,High-Speed Rail
2025-07-21T12:00:58.999995,transportation_and_logistics,Freight Rail
2025-07-21T12:00:59.065035,transportation_and_logistics,Logistics Management
2025-07-21T12:00:59.110377,transportation_and_logistics,Warehousing
2025-07-21T12:00:59.176394,transportation_and_logistics,Maritime Transport
2025-07-21T12:00:59.198676,transportation_and_logistics,Air Cargo
2025-07-21T12:00:59.241321,transportation_and_logistics,Aviation Logistics
2025-07-21T12:00:59.283337,transportation_and_logistics,Last Mile Delivery
2025-07-21T12:00:59.328622,transportation_and_logistics,Drones in Logistics
2025-07-21T12:00:59.376474,transportation_and_logistics,Cold Chain Logistics
2025-07-21T12:00:59.427700,transportation_and_logistics,Reverse Logistics
2025-07-21T12:00:59.511065,transportation_and_logistics,Route Optimization
2025-07-21T12:00:59.543550,transportation_and_logistics,Transportation Safety
2025-07-21T12:00:59.659416,transportation_and_logistics,Smart Traffic Systems
2025-07-21T12:00:59.755947,transportation_and_logistics,Transportation Policy
2025-07-21T12:00:59.795157,transportation_and_logistics,Sustainable Transport
2025-07-21T12:00:59.886222,transportation_and_logistics,Intermodal Transport
2025-07-21T12:00:59.898457,transportation_and_logistics,Customs Clearance
2025-07-21T12:00:59.937332,transportation_and_logistics,Freight Forwarding
2025-07-21T12:00:59.983144,transportation_and_logistics,Logistics Technology
2025-07-21T12:01:00.025033,transportation_and_logistics,Logistics Startups
2025-07-21T12:01:00.076294,transportation_and_logistics,Logistics Automation
